date,shop_id,category,units_sold,unit_price_gbp,revenue_gbp,in_promotion,promotion_discount_pct
2025-09-06,8,Snacks,29,1.92,55.68,False,0
2025-09-06,8,Bakery,24,2.32,55.68,False,0
2025-09-06,9,Coffee,126,3.44,433.44,False,0
2025-09-06,9,Cold Drinks,37,3.0,111.0,False,0
2025-09-06,9,Sandwiches,97,4.88,473.36,True,10
2025-09-06,9,Snacks,91,2.0,182.0,False,0
2025-09-06,9,Bakery,74,2.38,176.12,False,0
2025-09-06,10,Coffee,113,3.86,436.18,False,0
2025-09-06,10,Cold Drinks,32,3.03,96.96,False,0
2025-09-06,10,Sandwiches,62,5.31,329.22,True,10
2025-09-06,10,Snacks,76,2.21,167.96,False,0
2025-09-06,10,Bakery,71,2.52,178.92,False,0
2025-09-07,1,Coffee,121,3.57,431.97,False,0
2025-09-07,1,Cold Drinks,22,3.12,68.64,False,0
2025-09-07,1,Sandwiches,70,4.91,343.7,True,10
2025-09-07,1,Snacks,68,2.06,140.08,False,0
2025-09-07,1,Bakery,66,2.53,166.98,False,0
2025-09-07,2,Coffee,65,3.59,233.35,False,0
2025-09-07,2,Cold Drinks,13,2.91,37.83,False,0
2025-09-07,2,Sandwiches,38,4.92,186.96,True,10
2025-09-07,2,Snacks,36,1.97,70.92,False,0
2025-09-07,2,Bakery,31,2.42,75.02,False,0
2025-09-07,3,Coffee,100,4.27,427.0,False,0
2025-09-07,3,Cold Drinks,19,3.27,62.13,False,0
2025-09-07,3,Sandwiches,63,5.3,333.9,True,10
2025-09-07,3,Snacks,56,2.37,132.72,False,0
2025-09-07,3,Bakery,48,2.87,137.76,False,0
2025-09-07,4,Coffee,81,3.74,302.94,False,0
2025-09-07,4,Cold Drinks,19,2.87,54.53,False,0
2025-09-07,4,Sandwiches,49,5.0,245.0,True,10
2025-09-07,4,Snacks,57,1.9,108.3,False,0
2025-09-07,4,Bakery,48,2.7,129.6,False,0
2025-09-07,5,Coffee,97,3.62,351.14,False,0
2025-09-07,5,Cold Drinks,20,2.74,54.8,False,0
2025-09-07,5,Sandwiches,65,4.56,296.4,True,10
2025-09-07,5,Snacks,54,1.86,100.44,False,0
2025-09-07,5,Bakery,48,2.37,113.76,False,0
2025-09-07,6,Coffee,96,4.44,426.24,False,0
2025-09-07,6,Cold Drinks,23,3.59,82.57,False,0
2025-09-07,6,Sandwiches,63,5.51,347.13,True,10
2025-09-07,6,Snacks,67,2.37,158.79,False,0
2025-09-07,6,Bakery,58,3.05,176.9,False,0
2025-09-07,7,Coffee,88,4.36,383.68,False,0
2025-09-07,7,Cold Drinks,17,3.62,61.54,False,0
2025-09-07,7,Sandwiches,50,6.21,310.5,True,10
2025-09-07,7,Snacks,49,2.36,115.64,False,0
2025-09-07,7,Bakery,45,2.96,133.2,False,0
2025-09-07,8,Coffee,27,3.53,95.31,False,0
2025-09-07,8,Cold Drinks,7,2.68,18.76,False,0
2025-09-07,8,Sandwiches,17,4.59,78.03,True,10
2025-09-07,8,Snacks,20,1.92,38.4,False,0
2025-09-07,8,Bakery,18,2.32,41.76,False,0
2025-09-07,9,Coffee,102,3.44,350.88,False,0
2025-09-07,9,Cold Drinks,18,3.0,54.0,False,0
2025-09-07,9,Sandwiches,61,4.88,297.68,True,10
2025-09-07,9,Snacks,59,2.0,118.0,False,0
2025-09-07,9,Bakery,48,2.38,114.24,False,0
2025-09-07,10,Coffee,77,3.86,297.22,False,0
2025-09-07,10,Cold Drinks,17,3.03,51.51,False,0
2025-09-07,10,Sandwiches,43,5.31,228.33,True,10
2025-09-07,10,Snacks,47,2.21,103.87,False,0
2025-09-07,10,Bakery,45,2.52,113.4,False,0
2025-09-08,1,Coffee,167,3.57,596.19,False,0
2025-09-08,1,Cold Drinks,29,3.12,90.48,False,0
2025-09-08,1,Sandwiches,98,4.91,481.18,True,10
2025-09-08,1,Snacks,107,2.06,220.42,False,0
2025-09-08,1,Bakery,91,2.53,230.23,False,0
2025-09-08,2,Coffee,113,3.59,405.67,False,0
2025-09-08,2,Cold Drinks,21,2.91,61.11,False,0
2025-09-08,2,Sandwiches,67,4.92,329.64,True,10
2025-09-08,2,Snacks,56,1.97,110.32,False,0
2025-09-08,2,Bakery,58,2.42,140.36,False,0
2025-09-08,3,Coffee,195,4.27,832.65,False,0
2025-09-08,3,Cold Drinks,37,3.27,120.99,False,0
2025-09-08,3,Sandwiches,139,5.3,736.7,True,10
2025-09-08,3,Snacks,129,2.37,305.73,False,0
2025-09-08,3,Bakery,115,2.87,330.05,False,0
2025-09-08,4,Coffee,120,3.74,448.8,False,0
2025-09-08,4,Cold Drinks,25,2.87,71.75,False,0
2025-09-08,4,Sandwiches,67,5.0,335.0,True,10
2025-09-08,4,Snacks,98,1.9,186.2,False,0
2025-09-08,4,Bakery,56,2.7,151.2,False,0
2025-09-08,5,Coffee,141,3.62,510.42,False,0
2025-09-08,5,Cold Drinks,29,2.74,79.46,False,0
2025-09-08,5,Sandwiches,100,4.56,456.0,True,10
2025-09-08,5,Snacks,94,1.86,174.84,False,0
2025-09-08,5,Bakery,89,2.37,210.93,False,0
2025-09-08,6,Coffee,139,4.44,617.16,False,0
2025-09-08,6,Cold Drinks,23,3.59,82.57,False,0
2025-09-08,6,Sandwiches,95,5.51,523.45,True,10
2025-09-08,6,Snacks,94,2.37,222.78,False,0
2025-09-08,6,Bakery,66,3.05,201.3,False,0
2025-09-08,7,Coffee,169,4.36,736.84,False,0
2025-09-08,7,Cold Drinks,36,3.62,130.32,False,0
2025-09-08,7,Sandwiches,115,6.21,714.15,True,10
2025-09-08,7,Snacks,109,2.36,257.24,False,0
2025-09-08,7,Bakery,104,2.96,307.84,False,0
2025-09-08,8,Coffee,49,3.53,172.97,False,0
2025-09-08,8,Cold Drinks,12,2.68,32.16,False,0
2025-09-08,8,Sandwiches,29,4.59,133.11,True,10
2025-09-08,8,Snacks,31,1.92,59.52,False,0
2025-09-08,8,Bakery,27,2.32,62.64,False,0
2025-09-08,9,Coffee,125,3.44,430.0,False,0
2025-09-08,9,Cold Drinks,25,3.0,75.0,False,0
2025-09-08,9,Sandwiches,78,4.88,380.64,True,10
2025-09-08,9,Snacks,80,2.0,160.0,False,0
2025-09-08,9,Bakery,68,2.38,161.84,False,0
2025-09-08,10,Coffee,102,3.86,393.72,False,0
2025-09-08,10,Cold Drinks,22,3.03,66.66,False,0
2025-09-08,10,Sandwiches,68,5.31,361.08,True,10
2025-09-08,10,Snacks,64,2.21,141.44,False,0
2025-09-08,10,Bakery,67,2.52,168.84,False,0
2025-09-09,1,Coffee,179,3.57,639.03,False,0
2025-09-09,1,Cold Drinks,41,3.12,127.92,False,0
2025-09-09,1,Sandwiches,104,4.91,510.64,True,10
2025-09-09,1,Snacks,92,2.06,189.52,False,0
2025-09-09,1,Bakery,106,2.53,268.18,False,0
2025-09-09,2,Coffee,106,3.59,380.54,False,0
2025-09-09,2,Cold Drinks,25,2.91,72.75,False,0
2025-09-09,2,Sandwiches,68,4.92,334.56,True,10
2025-09-09,2,Snacks,71,1.97,139.87,False,0
2025-09-09,2,Bakery,53,2.42,128.26,False,0
2025-09-09,3,Coffee,188,4.27,802.76,False,0
2025-09-09,3,Cold Drinks,46,3.27,150.42,False,0
2025-09-09,3,Sandwiches,147,5.3,779.1,True,10
2025-09-09,3,Snacks,121,2.37,286.77,False,0
2025-09-09,3,Bakery,100,2.87,287.0,False,0
2025-09-09,4,Coffee,120,3.74,448.8,False,0
2025-09-09,4,Cold Drinks,30,2.87,86.1,False,0
2025-09-09,4,Sandwiches,81,5.0,405.0,True,10
2025-09-09,4,Snacks,85,1.9,161.5,False,0
2025-09-09,4,Bakery,68,2.7,183.6,False,0
2025-09-09,5,Coffee,167,3.62,604.54,False,0
2025-09-09,5,Cold Drinks,38,2.74,104.12,False,0
2025-09-09,5,Sandwiches,113,4.56,515.28,True,10
2025-09-09,5,Snacks,110,1.86,204.6,False,0
2025-09-09,5,Bakery,79,2.37,187.23,False,0
2025-09-09,6,Coffee,128,4.44,568.32,False,0
2025-09-09,6,Cold Drinks,30,3.59,107.7,False,0
2025-09-09,6,Sandwiches,93,5.51,512.43,True,10
2025-09-09,6,Snacks,90,2.37,213.3,False,0
2025-09-09,6,Bakery,78,3.05,237.9,False,0
2025-09-09,7,Coffee,294,4.36,1281.84,False,0
2025-09-09,7,Cold Drinks,70,3.62,253.4,False,0
2025-09-09,7,Sandwiches,167,6.21,1037.07,True,10
2025-09-09,7,Snacks,203,2.36,479.08,False,0
2025-09-09,7,Bakery,157,2.96,464.72,False,0
2025-09-09,8,Coffee,49,3.53,172.97,False,0
2025-09-09,8,Cold Drinks,12,2.68,32.16,False,0
2025-09-09,8,Sandwiches,39,4.59,179.01,True,10
2025-09-09,8,Snacks,31,1.92,59.52,False,0
2025-09-09,8,Bakery,31,2.32,71.92,False,0
2025-09-09,9,Coffee,136,3.44,467.84,False,0
2025-09-09,9,Cold Drinks,27,3.0,81.0,False,0
2025-09-09,9,Sandwiches,83,4.88,405.04,True,10
2025-09-09,9,Snacks,71,2.0,142.0,False,0
2025-09-09,9,Bakery,84,2.38,199.92,False,0
2025-09-09,10,Coffee,110,3.86,424.6,False,0
2025-09-09,10,Cold Drinks,30,3.03,90.9,False,0
2025-09-09,10,Sandwiches,80,5.31,424.8,True,10
2025-09-09,10,Snacks,69,2.21,152.49,False,0
2025-09-09,10,Bakery,64,2.52,161.28,False,0
2025-09-10,1,Coffee,164,3.57,585.48,False,0
2025-09-10,1,Cold Drinks,37,3.12,115.44,False,0
2025-09-10,1,Sandwiches,96,5.02,481.92,True,10
2025-09-10,1,Snacks,99,2.06,203.94,False,0
2025-09-10,1,Bakery,74,2.53,187.22,False,0
2025-09-10,2,Coffee,90,3.59,323.1,False,0
2025-09-10,2,Cold Drinks,19,2.91,55.29,False,0
2025-09-10,2,Sandwiches,66,4.92,324.72,True,10
2025-09-10,2,Snacks,72,1.97,141.84,False,0
2025-09-10,2,Bakery,54,2.42,130.68,False,0
2025-09-10,3,Coffee,194,4.27,828.38,False,0
2025-09-10,3,Cold Drinks,43,3.27,140.61,False,0
2025-09-10,3,Sandwiches,119,5.3,630.7,True,10
2025-09-10,3,Snacks,134,2.37,317.58,False,0
2025-09-10,3,Bakery,90,2.87,258.3,False,0
2025-09-10,4,Coffee,112,3.74,418.88,False,0
2025-09-10,4,Cold Drinks,27,2.87,77.49,False,0
2025-09-10,4,Sandwiches,71,5.0,355.0,True,10
2025-09-10,4,Snacks,97,1.9,184.3,False,0
2025-09-10,4,Bakery,62,2.7,167.4,False,0
2025-09-10,5,Coffee,152,3.62,550.24,False,0
2025-09-10,5,Cold Drinks,29,2.74,79.46,False,0
2025-09-10,5,Sandwiches,100,4.56,456.0,True,10
2025-09-10,5,Snacks,101,1.86,187.86,False,0
2025-09-10,5,Bakery,87,2.37,206.19,False,0
2025-09-10,6,Coffee,106,4.44,470.64,False,0
2025-09-10,6,Cold Drinks,25,3.59,89.75,False,0
2025-09-10,6,Sandwiches,87,5.51,479.37,True,10
2025-09-10,6,Snacks,85,2.37,201.45,False,0
2025-09-10,6,Bakery,66,3.05,201.3,False,0
2025-09-10,7,Coffee,152,4.36,662.72,False,0
2025-09-10,7,Cold Drinks,36,3.62,130.32,False,0
2025-09-10,7,Sandwiches,106,6.21,658.26,True,10
2025-09-10,7,Snacks,112,2.36,264.32,False,0
2025-09-10,7,Bakery,91,2.96,269.36,False,0
2025-09-10,8,Coffee,51,3.53,180.03,False,0
2025-09-10,8,Cold Drinks,10,2.68,26.8,False,0
2025-09-10,8,Sandwiches,28,4.59,128.52,True,10
2025-09-10,8,Snacks,34,1.92,65.28,False,0
2025-09-10,8,Bakery,29,2.32,67.28,False,0
2025-09-10,9,Coffee,126,3.44,433.44,False,0
2025-09-10,9,Cold Drinks,27,3.0,81.0,False,0
2025-09-10,9,Sandwiches,67,4.88,326.96,True,10
2025-09-10,9,Snacks,76,2.0,152.0,False,0
2025-09-10,9,Bakery,58,2.38,138.04,False,0
2025-09-10,10,Coffee,115,3.86,443.9,False,0
2025-09-10,10,Cold Drinks,20,3.03,60.6,False,0
2025-09-10,10,Sandwiches,63,5.31,334.53,True,10
2025-09-10,10,Snacks,66,2.21,145.86,False,0
2025-09-10,10,Bakery,61,2.52,153.72,False,0
2025-09-11,1,Coffee,176,3.57,628.32,False,0
2025-09-11,1,Cold Drinks,34,3.12,106.08,False,0
2025-09-11,1,Sandwiches,107,5.02,537.14,True,10
2025-09-11,1,Snacks,114,2.06,234.84,False,0
2025-09-11,1,Bakery,74,2.53,187.22,False,0
2025-09-11,2,Coffee,97,3.59,348.23,False,0
2025-09-11,2,Cold Drinks,20,2.91,58.2,False,0
2025-09-11,2,Sandwiches,69,4.92,339.48,True,10
2025-09-11,2,Snacks,61,1.97,120.17,False,0
2025-09-11,2,Bakery,62,2.42,150.04,False,0
2025-09-11,3,Coffee,203,4.27,866.81,False,0
2025-09-11,3,Cold Drinks,38,3.27,124.26,False,0
2025-09-11,3,Sandwiches,118,5.3,625.4,True,10
2025-09-11,3,Snacks,131,2.37,310.47,False,0
2025-09-11,3,Bakery,99,2.87,284.13,False,0
2025-09-11,4,Coffee,119,3.74,445.06,False,0
2025-09-11,4,Cold Drinks,25,2.87,71.75,False,0
2025-09-11,4,Sandwiches,77,5.0,385.0,True,10
2025-09-11,4,Snacks,95,1.9,180.5,False,0
2025-09-11,4,Bakery,63,2.7,170.1,False,0
2025-09-11,5,Coffee,140,3.62,506.8,False,0
2025-09-11,5,Cold Drinks,29,2.74,79.46,False,0
2025-09-11,5,Sandwiches,109,4.56,497.04,True,10
2025-09-11,5,Snacks,94,1.86,174.84,False,0
2025-09-11,5,Bakery,83,2.37,196.71,False,0
2025-09-11,6,Coffee,134,4.44,594.96,False,0
2025-09-11,6,Cold Drinks,27,3.59,96.93,False,0
2025-09-11,6,Sandwiches,97,5.51,534.47,True,10
2025-09-11,6,Snacks,87,2.37,206.19,False,0
2025-09-11,6,Bakery,73,3.05,222.65,False,0
2025-09-11,7,Coffee,184,4.36,802.24,False,0
2025-09-11,7,Cold Drinks,33,3.62,119.46,False,0
2025-09-11,7,Sandwiches,110,6.21,683.1,True,10
2025-09-11,7,Snacks,109,2.36,257.24,False,0
2025-09-11,7,Bakery,86,2.96,254.56,False,0
2025-09-11,8,Coffee,52,3.53,183.56,False,0
2025-09-11,8,Cold Drinks,11,2.68,29.48,False,0
2025-09-11,8,Sandwiches,33,4.59,151.47,True,10
2025-09-11,8,Snacks,32,1.92,61.44,False,0
2025-09-11,8,Bakery,27,2.32,62.64,False,0
2025-09-11,9,Coffee,121,3.44,416.24,False,0
2025-09-11,9,Cold Drinks,21,3.0,63.0,False,0
2025-09-11,9,Sandwiches,84,4.88,409.92,True,10
2025-09-11,9,Snacks,85,2.0,170.0,False,0
2025-09-11,9,Bakery,67,2.38,159.46,False,0
2025-09-11,10,Coffee,123,3.86,474.78,False,0
2025-09-11,10,Cold Drinks,23,3.03,69.69,False,0
2025-09-11,10,Sandwiches,68,5.31,361.08,True,10
2025-09-11,10,Snacks,79,2.21,174.59,False,0
2025-09-11,10,Bakery,54,2.52,136.08,False,0
2025-09-12,1,Coffee,216,3.57,771.12,False,0
2025-09-12,1,Cold Drinks,32,3.12,99.84,False,0
2025-09-12,1,Sandwiches,121,5.02,607.42,True,10
2025-09-12,1,Snacks,127,2.06,261.62,False,0
2025-09-12,1,Bakery,106,2.53,268.18,False,0
2025-09-12,2,Coffee,119,3.59,427.21,False,0
2025-09-12,2,Cold Drinks,22,2.91,64.02,False,0
2025-09-12,2,Sandwiches,71,4.92,349.32,True,10
2025-09-12,2,Snacks,87,1.97,171.39,False,0
2025-09-12,2,Bakery,70,2.42,169.4,False,0
2025-09-12,3,Coffee,260,4.27,1110.2,False,0
2025-09-12,3,Cold Drinks,43,3.27,140.61,False,0
2025-09-12,3,Sandwiches,163,5.3,863.9,True,10
2025-09-12,3,Snacks,162,2.37,383.94,False,0
2025-09-12,3,Bakery,126,2.87,361.62,False,0
2025-09-12,4,Coffee,138,3.74,516.12,False,0
2025-09-12,4,Cold Drinks,29,2.87,83.23,False,0
2025-09-12,4,Sandwiches,98,5.0,490.0,True,10
2025-09-12,4,Snacks,104,1.9,197.6,False,0
2025-09-12,4,Bakery,71,2.7,191.7,False,0
2025-09-12,5,Coffee,204,3.62,738.48,False,0
2025-09-12,5,Cold Drinks,37,2.74,101.38,False,0
2025-09-12,5,Sandwiches,121,4.56,551.76,True,10
2025-09-12,5,Snacks,118,1.86,219.48,False,0
2025-09-12,5,Bakery,95,2.37,225.15,False,0
2025-09-12,6,Coffee,164,4.44,728.16,False,0
2025-09-12,6,Cold Drinks,28,3.59,100.52,False,0
2025-09-12,6,Sandwiches,105,5.51,578.55,True,10
2025-09-12,6,Snacks,109,2.37,258.33,False,0
2025-09-12,6,Bakery,91,3.05,277.55,False,0
2025-09-12,7,Coffee,260,4.36,1133.6,False,0
2025-09-12,7,Cold Drinks,36,3.62,130.32,False,0
2025-09-12,7,Sandwiches,124,6.21,770.04,True,10
2025-09-12,7,Snacks,153,2.36,361.08,False,0
2025-09-12,7,Bakery,109,2.96,322.64,False,0
2025-09-12,8,Coffee,58,3.53,204.74,False,0
2025-09-12,8,Cold Drinks,11,2.68,29.48,False,0
2025-09-12,8,Sandwiches,39,4.59,179.01,True,10
2025-09-12,8,Snacks,45,1.92,86.4,False,0
2025-09-12,8,Bakery,33,2.32,76.56,False,0
2025-09-12,9,Coffee,173,3.44,595.12,False,0
2025-09-12,9,Cold Drinks,25,3.0,75.0,False,0
2025-09-12,9,Sandwiches,106,4.88,517.28,True,10
2025-09-12,9,Snacks,106,2.0,212.0,False,0
2025-09-12,9,Bakery,82,2.38,195.16,False,0
2025-09-12,10,Coffee,134,3.86,517.24,False,0
2025-09-12,10,Cold Drinks,26,3.03,78.78,False,0
2025-09-12,10,Sandwiches,81,5.31,430.11,True,10
2025-09-12,10,Snacks,79,2.21,174.59,False,0
2025-09-12,10,Bakery,72,2.52,181.44,False,0
2025-09-13,1,Coffee,181,3.57,646.17,False,0
2025-09-13,1,Cold Drinks,41,3.12,127.92,False,0
2025-09-13,1,Sandwiches,114,5.02,572.28,True,10
2025-09-13,1,Snacks,115,2.06,236.9,False,0
2025-09-13,1,Bakery,92,2.53,232.76,False,0
2025-09-13,2,Coffee,90,3.59,323.1,False,0
2025-09-13,2,Cold Drinks,20,2.91,58.2,False,0
2025-09-13,2,Sandwiches,55,4.92,270.6,True,10
2025-09-13,2,Snacks,66,1.97,130.02,False,0
2025-09-13,2,Bakery,49,2.42,118.58,False,0
2025-09-13,3,Coffee,135,4.27,576.45,False,0
2025-09-13,3,Cold Drinks,32,3.27,104.64,False,0
2025-09-13,3,Sandwiches,80,5.3,424.0,True,10
2025-09-13,3,Snacks,107,2.37,253.59,False,0
2025-09-13,3,Bakery,91,2.87,261.17,False,0
2025-09-13,4,Coffee,135,3.74,504.9,False,0
2025-09-13,4,Cold Drinks,29,2.87,83.23,False,0
2025-09-13,4,Sandwiches,104,5.0,520.0,True,10
2025-09-13,4,Snacks,81,1.9,153.9,False,0
2025-09-13,4,Bakery,69,2.7,186.3,False,0
2025-09-13,5,Coffee,113,3.62,409.06,False,0
2025-09-13,5,Cold Drinks,27,2.74,73.98,False,0
2025-09-13,5,Sandwiches,89,4.56,405.84,True,10
2025-09-13,5,Snacks,92,1.86,171.12,False,0
2025-09-13,5,Bakery,73,2.37,173.01,False,0
2025-09-13,6,Coffee,157,4.44,697.08,False,0
2025-09-13,6,Cold Drinks,32,3.59,114.88,False,0
2025-09-13,6,Sandwiches,102,5.51,562.02,True,10
2025-09-13,6,Snacks,88,2.37,208.56,False,0
2025-09-13,6,Bakery,84,3.05,256.2,False,0
2025-09-13,7,Coffee,142,4.36,619.12,False,0
2025-09-13,7,Cold Drinks,28,3.62,101.36,False,0
2025-09-13,7,Sandwiches,81,6.21,503.01,True,10
2025-09-13,7,Snacks,80,2.36,188.8,False,0
2025-09-13,7,Bakery,68,2.96,201.28,False,0
2025-09-13,8,Coffee,47,3.53,165.91,False,0
2025-09-13,8,Cold Drinks,11,2.68,29.48,False,0
2025-09-13,8,Sandwiches,25,4.59,114.75,True,10
2025-09-13,8,Snacks,27,1.92,51.84,False,0
2025-09-13,8,Bakery,23,2.32,53.36,False,0
2025-09-13,9,Coffee,142,3.44,488.48,False,0
2025-09-13,9,Cold Drinks,29,3.0,87.0,False,0
2025-09-13,9,Sandwiches,77,4.88,375.76,True,10
2025-09-13,9,Snacks,71,2.0,142.0,False,0
2025-09-13,9,Bakery,89,2.38,211.82,False,0
2025-09-13,10,Coffee,118,3.86,455.48,False,0
2025-09-13,10,Cold Drinks,25,3.03,75.75,False,0
2025-09-13,10,Sandwiches,80,5.31,424.8,True,10
2025-09-13,10,Snacks,83,2.21,183.43,False,0
2025-09-13,10,Bakery,67,2.52,168.84,False,0
2025-09-14,1,Coffee,124,3.57,442.68,False,0
2025-09-14,1,Cold Drinks,36,3.12,112.32,False,0
2025-09-14,1,Sandwiches,82,5.02,411.64,True,10
2025-09-14,1,Snacks,84,2.06,173.04,False,0
2025-09-14,1,Bakery,59,2.53,149.27,False,0
2025-09-14,2,Coffee,47,3.59,168.73,False,0
2025-09-14,2,Cold Drinks,18,2.91,52.38,False,0
2025-09-14,2,Sandwiches,39,4.92,191.88,True,10
2025-09-14,2,Snacks,40,1.97,78.8,False,0
2025-09-14,2,Bakery,37,2.42,89.54,False,0
2025-09-14,3,Coffee,85,4.27,362.95,False,0
2025-09-14,3,Cold Drinks,28,3.27,91.56,False,0
2025-09-14,3,Sandwiches,68,5.3,360.4,True,10
2025-09-14,3,Snacks,68,2.37,161.16,False,0
2025-09-14,3,Bakery,55,2.87,157.85,False,0
2025-09-14,4,Coffee,87,3.74,325.38,False,0
2025-09-14,4,Cold Drinks,25,2.87,71.75,False,0
2025-09-14,4,Sandwiches,57,5.0,285.0,True,10
2025-09-14,4,Snacks,66,1.9,125.4,False,0
2025-09-14,4,Bakery,45,2.7,121.5,False,0
2025-09-14,5,Coffee,80,3.62,289.6,False,0
2025-09-14,5,Cold Drinks,29,2.74,79.46,False,0
2025-09-14,5,Sandwiches,59,4.56,269.04,True,10
2025-09-14,5,Snacks,61,1.86,113.46,False,0
2025-09-14,5,Bakery,57,2.37,135.09,False,0
2025-09-14,6,Coffee,87,4.44,386.28,False,0
2025-09-14,6,Cold Drinks,28,3.59,100.52,False,0
2025-09-14,6,Sandwiches,70,5.51,385.7,True,10
2025-09-14,6,Snacks,66,2.37,156.42,False,0
2025-09-14,6,Bakery,52,3.05,158.6,False,0
2025-09-14,7,Coffee,76,4.36,331.36,False,0
2025-09-14,7,Cold Drinks,25,3.62,90.5,False,0
2025-09-14,7,Sandwiches,60,6.21,372.6,True,10
2025-09-14,7,Snacks,65,2.36,153.4,False,0
2025-09-14,7,Bakery,50,2.96,148.0,False,0
2025-09-14,8,Coffee,25,3.53,88.25,False,0
2025-09-14,8,Cold Drinks,10,2.68,26.8,False,0
2025-09-14,8,Sandwiches,20,4.59,91.8,True,10
2025-09-14,8,Snacks,20,1.92,38.4,False,0
2025-09-14,8,Bakery,18,2.32,41.76,False,0
2025-09-14,9,Coffee,89,3.66,325.74,False,0
2025-09-14,9,Cold Drinks,28,3.0,84.0,False,0
2025-09-14,9,Sandwiches,63,4.88,307.44,True,10
2025-09-14,9,Snacks,61,2.0,122.0,False,0
2025-09-14,9,Bakery,52,2.38,123.76,False,0
2025-09-14,10,Coffee,80,3.86,308.8,False,0
2025-09-14,10,Cold Drinks,21,3.03,63.63,False,0
2025-09-14,10,Sandwiches,50,5.31,265.5,True,10
2025-09-14,10,Snacks,44,2.21,97.24,False,0
2025-09-14,10,Bakery,48,2.52,120.96,False,0
2025-09-15,1,Coffee,156,3.57,556.92,False,0
2025-09-15,1,Cold Drinks,37,3.12,115.44,False,0
2025-09-15,1,Sandwiches,89,5.02,446.78,True,10
2025-09-15,1,Snacks,107,2.06,220.42,False,0
2025-09-15,1,Bakery,78,2.53,197.34,False,0
2025-09-15,2,Coffee,93,3.59,333.87,False,0
2025-09-15,2,Cold Drinks,25,2.91,72.75,False,0
2025-09-15,2,Sandwiches,57,4.92,280.44,True,10
2025-09-15,2,Snacks,65,1.97,128.05,False,0
2025-09-15,2,Bakery,52,2.42,125.84,False,0
2025-09-15,3,Coffee,195,4.27,832.65,False,0
2025-09-15,3,Cold Drinks,48,3.27,156.96,False,0
2025-09-15,3,Sandwiches,113,5.3,598.9,True,10
2025-09-15,3,Snacks,119,2.37,282.03,False,0
2025-09-15,3,Bakery,105,2.87,301.35,False,0
2025-09-15,4,Coffee,105,3.74,392.7,False,0
2025-09-15,4,Cold Drinks,37,2.87,106.19,False,0
2025-09-15,4,Sandwiches,81,5.0,405.0,True,10
2025-09-15,4,Snacks,76,1.9,144.4,False,0
2025-09-15,4,Bakery,59,2.7,159.3,False,0
2025-09-15,5,Coffee,111,3.62,401.82,False,0
2025-09-15,5,Cold Drinks,42,2.74,115.08,False,0
2025-09-15,5,Sandwiches,88,4.56,401.28,True,10
2025-09-15,5,Snacks,96,1.86,178.56,False,0
2025-09-15,5,Bakery,75,2.37,177.75,False,0
2025-09-15,6,Coffee,103,4.44,457.32,False,0
2025-09-15,6,Cold Drinks,35,3.59,125.65,False,0
2025-09-15,6,Sandwiches,77,5.51,424.27,True,10
2025-09-15,6,Snacks,79,2.37,187.23,False,0
2025-09-15,6,Bakery,71,3.05,216.55,False,0
2025-09-15,7,Coffee,146,4.36,636.56,False,0
2025-09-15,7,Cold Drinks,50,3.62,181.0,False,0
2025-09-15,7,Sandwiches,95,6.21,589.95,True,10
2025-09-15,7,Snacks,102,2.36,240.72,False,0
2025-09-15,7,Bakery,92,2.96,272.32,False,0
2025-09-15,8,Coffee,50,3.53,176.5,False,0
2025-09-15,8,Cold Drinks,13,2.68,34.84,False,0
2025-09-15,8,Sandwiches,33,4.59,151.47,True,10
2025-09-15,8,Snacks,28,1.92,53.76,False,0
2025-09-15,8,Bakery,25,2.32,58.0,False,0
2025-09-15,9,Coffee,107,3.66,391.62,False,0
2025-09-15,9,Cold Drinks,28,3.0,84.0,False,0
2025-09-15,9,Sandwiches,67,4.88,326.96,True,10
2025-09-15,9,Snacks,76,2.0,152.0,False,0
2025-09-15,9,Bakery,75,2.38,178.5,False,0
2025-09-15,10,Coffee,98,3.86,378.28,False,0
2025-09-15,10,Cold Drinks,27,3.03,81.81,False,0
2025-09-15,10,Sandwiches,55,5.31,292.05,True,10
2025-09-15,10,Snacks,63,2.21,139.23,False,0
2025-09-15,10,Bakery,55,2.52,138.6,False,0
2025-09-16,1,Coffee,170,3.57,606.9,False,0
2025-09-16,1,Cold Drinks,43,3.12,134.16,False,0
2025-09-16,1,Sandwiches,113,5.02,567.26,True,10
2025-09-16,1,Snacks,117,2.06,241.02,False,0
2025-09-16,1,Bakery,91,2.53,230.23,False,0
2025-09-16,2,Coffee,98,3.59,351.82,False,0
2025-09-16,2,Cold Drinks,28,2.91,81.48,False,0
2025-09-16,2,Sandwiches,57,4.92,280.44,True,10
2025-09-16,2,Snacks,72,1.97,141.84,False,0
2025-09-16,2,Bakery,65,2.42,157.3,False,0
2025-09-16,3,Coffee,193,4.27,824.11,False,0
2025-09-16,3,Cold Drinks,53,3.27,173.31,False,0
2025-09-16,3,Sandwiches,139,5.3,736.7,True,10
2025-09-16,3,Snacks,128,2.37,303.36,False,0
2025-09-16,3,Bakery,112,2.87,321.44,False,0
2025-09-16,4,Coffee,116,3.74,433.84,False,0
2025-09-16,4,Cold Drinks,29,2.87,83.23,False,0
2025-09-16,4,Sandwiches,82,5.0,410.0,True,10
2025-09-16,4,Snacks,105,1.9,199.5,False,0
